item,title,genreLabel,boxofficeww,boxofficeusa,publicationdate,reviewscore,budget
http://www.wikidata.org/entity/Q2579741,10 Years,comedy drama,,,,60%,
http://www.wikidata.org/entity/Q260509,Submarine,drama film,4581937,467602,2011-06-03T00:00:00Z,7.4/10,1500000 USD
http://www.wikidata.org/entity/Q189600,The Matrix Reloaded,thriller film,739412035,,2003-05-15T00:00:00Z,6.8/10,150000000 USD
http://www.wikidata.org/entity/Q1077160,Gallipoli,war film,,5732587,1981-08-28T00:00:00Z,91%,2800000 AUD
http://www.wikidata.org/entity/Q228186,Lawrence of Arabia,drama film,45716692,45306425,1962-12-16T00:00:00Z,9.3/10,15000000 USD
http://www.wikidata.org/entity/Q107894,On Her Majesty's Secret Service,film based on a novel,82000000,22774493,1969-12-19T00:00:00Z,81%,7000000 USD
http://www.wikidata.org/entity/Q276778,Gambit,heist film,,,,18%,
http://www.wikidata.org/entity/Q170564,Terminator 2: Judgment Day,science fiction film,520881154,205881154,1991-07-03T00:00:00Z,8.5/10,102000000 USD
http://www.wikidata.org/entity/Q238866,Wedding Crashers,buddy film,285200000,,,6.7/10,
http://www.wikidata.org/entity/Q274529,The Book of Eli,post-apocalyptic film,,,2010-01-15T00:00:00Z,46%,80000000 USD
http://www.wikidata.org/entity/Q105112819,Way Down,heist film,,,,,15000000 EUR
http://www.wikidata.org/entity/Q1347393,Rushmore,teen film,19080435,17105219,1998-12-11T00:00:00Z,90%,9000000 USD
http://www.wikidata.org/entity/Q114819,Dune,action film,,,,48%,
http://www.wikidata.org/entity/Q748205,This Is England,crime film,,,2007-07-25T00:00:00Z,7.7/10,
http://www.wikidata.org/entity/Q370326,Eraser,thriller film,,,,38%,100000000 USD
http://www.wikidata.org/entity/Q115760,Catwoman,action film,82102379,,,3.2/10,100000000 USD
http://www.wikidata.org/entity/Q23755403,Office Christmas Party,Christmas film,,,,41%,45000000 USD
http://www.wikidata.org/entity/Q166262,Batman Begins,adventure film,373672993,,2005-06-15T00:00:00Z,7.7/10,150000000 USD
http://www.wikidata.org/entity/Q691916,Hitman,action film,,,,3.9/10,24000000 USD
http://www.wikidata.org/entity/Q1474393,Spawn,action film,87840042,54870175,1997-08-01T00:00:00Z,3.9/10,40000000 USD
http://www.wikidata.org/entity/Q729788,Hot Fuzz,crime film,80743363,23637265,2007-04-20T00:00:00Z,91%,16000000 USD
http://www.wikidata.org/entity/Q107226,The Bourne Ultimatum,mystery film,444100035,227471070,2007-08-03T00:00:00Z,8/10,110000000 USD
http://www.wikidata.org/entity/Q190525,Memento,film based on literature,,,,93%,9000000 USD
http://www.wikidata.org/entity/Q734604,House,comedy film,22144631,19444631,1986-02-28T00:00:00Z,57%,3000000 USD
http://www.wikidata.org/entity/Q492908,Seolgungnyeolcha,thriller film,,,,8.1/10,39200000 USD
http://www.wikidata.org/entity/Q107894,On Her Majesty's Secret Service,Christmas film,82000000,22774493,1969-12-19T00:00:00Z,6.9/10,7000000 USD
http://www.wikidata.org/entity/Q162729,Braveheart,action film,213200000,,1995-05-24T00:00:00Z,7.4/10,65000000 USD
http://www.wikidata.org/entity/Q162729,Braveheart,action film,213200000,,1995-05-24T00:00:00Z,75%,65000000 USD
http://www.wikidata.org/entity/Q26698156,The Shape of Water,fantasy film,,,,92%,19500001 USD
http://www.wikidata.org/entity/Q189889,Chicago,drama film,,,,86%,45000000 USD
http://www.wikidata.org/entity/Q854419,The Human Centipede (First Sequence),splatter film,,,,49%,
http://www.wikidata.org/entity/Q854419,The Human Centipede (First Sequence),splatter film,,,,5.3/10,
http://www.wikidata.org/entity/Q1545129,Weekend at Bernie's,buddy film,,,,54%,15000000 USD
http://www.wikidata.org/entity/Q658944,The Darjeeling Limited,comedy film,35310019,11902715,2007-10-26T00:00:00Z,6.7/10,17500000 USD
http://www.wikidata.org/entity/Q1758468,Kick-Ass 2,teen film,,,,4.9/10,28000000 USD
http://www.wikidata.org/entity/Q1330619,Disclosure,drama film,214015089,,,59%,
http://www.wikidata.org/entity/Q57414487,They Shall Not Grow Old,anti-war film,,17956913,2019-02-01T00:00:00Z,99%,
http://www.wikidata.org/entity/Q107325,Bram Stoker's Dracula,film based on a novel,215862692,,,75%,
http://www.wikidata.org/entity/Q634810,Total Recall,science fiction film,,,,5/10,125000000 USD
http://www.wikidata.org/entity/Q304366,The Great Race,romantic comedy,,25333333,1965-12-17T00:00:00Z,6/10,12000000 USD
http://www.wikidata.org/entity/Q10858674,Big Eyes,romance film,,,,6.7/10,10000000 USD
http://www.wikidata.org/entity/Q27964497,A Ghost Story,fantasy film,,,,8/10,100000 USD
http://www.wikidata.org/entity/Q332798,Alive,disaster film,,36733909,1993-01-15T00:00:00Z,6.2/10,
http://www.wikidata.org/entity/Q12100227,'71,thriller film,3062178,1270847,,96%,
http://www.wikidata.org/entity/Q16203908,The Second Best Exotic Marigold Hotel,comedy film,,,,6/10,
http://www.wikidata.org/entity/Q1347393,Rushmore,teen film,19080435,17105219,1998-12-11T00:00:00Z,8.2/10,9000000 USD
http://www.wikidata.org/entity/Q158759,Unknown,action film,,,2011-02-18T00:00:00Z,55%,
http://www.wikidata.org/entity/Q110397,True Lies,romantic comedy,378882411,,1994-07-15T00:00:00Z,71%,115000000 USD
http://www.wikidata.org/entity/Q15079318,The Theory of Everything,film based on books,,,,80%,15000000 USD
http://www.wikidata.org/entity/Q105112819,Way Down,thriller film,,,,,15000000 EUR
http://www.wikidata.org/entity/Q166262,Batman Begins,drama film,373672993,,2005-06-15T00:00:00Z,7.7/10,150000000 USD
http://www.wikidata.org/entity/Q170564,Terminator 2: Judgment Day,science fiction film,520881154,205881154,1991-07-03T00:00:00Z,92%,102000000 USD
http://www.wikidata.org/entity/Q751382,Wild at Heart,drama film,,14560247,1990-08-17T00:00:00Z,6.5/10,10000000 USD
http://www.wikidata.org/entity/Q221168,X-Men: The Last Stand,superhero film,459400000,,2006-05-26T00:00:00Z,57%,
http://www.wikidata.org/entity/Q868177,Battle: Los Angeles,war film,,,2011-03-11T00:00:00Z,36%,70000000 USD
http://www.wikidata.org/entity/Q769280,Sahara,war film,,2300000,1943-11-11T00:00:00Z,7.4/10,
http://www.wikidata.org/entity/Q603448,Indecent Proposal,drama film,266600000,,,35%,
http://www.wikidata.org/entity/Q15141749,Pele,drama film,,,,33%,
http://www.wikidata.org/entity/Q15141749,Pele,drama film,,,,5.3/10,
http://www.wikidata.org/entity/Q221104,The Cell,drama film,,,,5.6/10,
http://www.wikidata.org/entity/Q204374,The Help,female buddy film,,,2011-08-10T00:00:00Z,76%,25000000 USD
http://www.wikidata.org/entity/Q33105130,Underwater,horror film,40882928,17291078,2020-01-10T00:00:00Z,5.3/10,65000000 USD
http://www.wikidata.org/entity/Q212965,Hunger Games : Le Film,science fiction film,694394724,,,7.3/10,
http://www.wikidata.org/entity/Q17150929,Coherence,thriller film,139745,102617,2014-06-20T00:00:00Z,88%,50000 USD
http://www.wikidata.org/entity/Q558102,Cop Land,crime film,63706632,44862187,1997-08-15T00:00:00Z,76%,15000000 USD
http://www.wikidata.org/entity/Q381751,Sex and the City,romantic comedy,415300000,,,49%,
http://www.wikidata.org/entity/Q381751,Sex and the City,romantic comedy,415300000,,,5.7/10,
http://www.wikidata.org/entity/Q1388653,Pacific Rim,alien invasion,,,,72%,190000000 USD
http://www.wikidata.org/entity/Q128518,Gladiator,epic film,460583960,,2000-05-05T00:00:00Z,7.3/10,103000000 USD
http://www.wikidata.org/entity/Q483852,Mrs. Doubtfire,comedy drama,441300000,,1993-11-24T00:00:00Z,5.9/10,
http://www.wikidata.org/entity/Q65768604,Thor: Love and Thunder,action film,760928081,343256830,2021-11-05T00:00:00Z,63%,250000000 USD
http://www.wikidata.org/entity/Q4941,Skyfall,spy film,1108561013,304360277,2012-10-26T00:00:00Z,8.2/10,200000000 USD
http://www.wikidata.org/entity/Q868177,Battle: Los Angeles,war film,,,2011-03-11T00:00:00Z,4.9/10,70000000 USD
http://www.wikidata.org/entity/Q146673,Basic Instinct,drama film,,,,6.1/10,49000000 USD
http://www.wikidata.org/entity/Q40115,Chasing Amy,LGBT-related film,,,,7.3/10,250000 USD
http://www.wikidata.org/entity/Q40115,Chasing Amy,LGBT-related film,,,,87%,250000 USD
http://www.wikidata.org/entity/Q17182419,Grimsby,comedy film,,,2016-03-11T00:00:00Z,4.8/10,35000000 USD
http://www.wikidata.org/entity/Q575778,The Way Back,drama film,,,,6.9/10,30000000 USD
http://www.wikidata.org/entity/Q652186,Before Sunset,drama film,15936507,5820649,2004-07-02T00:00:00Z,8.3/10,2700000 USD
http://www.wikidata.org/entity/Q638544,Oblivion,post-apocalyptic film,286168572,,2013-04-19T00:00:00Z,5.9/10,160000000 USD
http://www.wikidata.org/entity/Q633171,The Taking of Pelham One Two Three,heist film,,,,8.2/10,3800000 USD
http://www.wikidata.org/entity/Q337090,King Arthur,drama film,,,2004-07-07T00:00:00Z,4.9/10,90000000 USD
http://www.wikidata.org/entity/Q212123,Vicky Cristina Barcelona,comedy drama,,,,81%,15500000 USD
http://www.wikidata.org/entity/Q219442,A Walk to Remember,film based on a novel,,,,27%,11800000 USD
http://www.wikidata.org/entity/Q14774970,The Signal,science fiction film,,,,5.8/10,4000000 USD
http://www.wikidata.org/entity/Q14774970,The Signal,science fiction film,,,,61%,4000000 USD
http://www.wikidata.org/entity/Q288173,Mission: Impossible III,spy film,398479497,134029801,2006-05-05T00:00:00Z,6.6/10,150000000 USD
http://www.wikidata.org/entity/Q327713,Men in Black 3,action film,624026776,179020854,2012-05-25T00:00:00Z,6.1/10,225000000 USD
http://www.wikidata.org/entity/Q27964337,Peter Rabbit,comedy film,351300000,,,5.7/10,
http://www.wikidata.org/entity/Q177930,Enemy of the State,action film,250600000,,1998-11-20T00:00:00Z,6.4/10,90000000 USD
http://www.wikidata.org/entity/Q208344,Armageddon,disaster film,553709788,201578182,1998-07-01T00:00:00Z,38%,140000000 USD
http://www.wikidata.org/entity/Q719915,The Hobbit: The Desolation of Smaug,action film,958366855,258387334,2013-12-13T00:00:00Z,6.8/10,225000000 USD
http://www.wikidata.org/entity/Q107894,On Her Majesty's Secret Service,film based on a novel,82000000,22774493,1969-12-19T00:00:00Z,6.9/10,7000000 USD
http://www.wikidata.org/entity/Q22905778,Una,drama film,,,,6.7/10,
http://www.wikidata.org/entity/Q80379,The Hobbit: An Unexpected Journey,treasure hunt film,1017003568,303030651,2012-12-14T00:00:00Z,6.5/10,180000000 USD
http://www.wikidata.org/entity/Q536560,Lolita,film based on a novel,9254631,9250000,1962-06-13T00:00:00Z,91%,2000000 USD
http://www.wikidata.org/entity/Q27338,The People Under the Stairs,comedy horror,,,,70,6000000 USD
http://www.wikidata.org/entity/Q155018,Der Name der Rose,thriller film,77200000,7153487,1986-09-24T00:00:00Z,6.3/10,17500000 USD
http://www.wikidata.org/entity/Q5901134,Ant-Man,science fiction film,519311965,,2015-07-31T00:00:00Z,81%,130000000 USD
http://www.wikidata.org/entity/Q204725,Addams Family Values,comedy film,110900000,48919043,1993-11-19T00:00:00Z,77%,47000000 USD
http://www.wikidata.org/entity/Q372514,RoboCop,science fiction film,53425389,53424681,1987-07-17T00:00:00Z,91%,13000000 USD
http://www.wikidata.org/entity/Q484442,Spider-Man,drama film,825025036,407022860,2002-05-03T00:00:00Z,90%,139000000 USD
http://www.wikidata.org/entity/Q203388,One Eight Seven,hood film,,5727130,1997-07-30T00:00:00Z,5.2/10,20000000 USD
http://www.wikidata.org/entity/Q1545129,Weekend at Bernie's,buddy film,,,,5.3/10,15000000 USD
http://www.wikidata.org/entity/Q2984104,Percy Jackson: Sea of Monsters,action film,,,2013-08-07T00:00:00Z,5.2/10,90000000 USD
http://www.wikidata.org/entity/Q875904,Bride of Frankenstein,LGBT-related film,2000000,,1935-04-20T00:00:00Z,98%,397000 USD
http://www.wikidata.org/entity/Q104834805,Quam's Money,crime film,,,,,
http://www.wikidata.org/entity/Q575778,The Way Back,drama film,,,,74%,30000000 USD
http://www.wikidata.org/entity/Q12100227,'71,thriller film,3062178,1270847,,7.8/10,
http://www.wikidata.org/entity/Q243643,Sherlock Holmes: A Game of Shadows,mystery film,543848418,186848418,2011-12-16T00:00:00Z,59%,125000000 USD
http://www.wikidata.org/entity/Q243643,Sherlock Holmes: A Game of Shadows,mystery film,543848418,186848418,2011-12-16T00:00:00Z,6/10,125000000 USD
http://www.wikidata.org/entity/Q158759,Unknown,action film,,,2011-02-18T00:00:00Z,5.8/10,
http://www.wikidata.org/entity/Q1571786,Maniac Cop,horror film,,671382,1988-05-13T00:00:00Z,4.9/10,1100000 USD
http://www.wikidata.org/entity/Q4941,Skyfall,spy film,1108561013,304360277,2012-10-26T00:00:00Z,92%,200000000 USD
http://www.wikidata.org/entity/Q1045388,Ночной Дозор,vampire film,,,,60%,1800000 USD
http://www.wikidata.org/entity/Q18342910,Geostorm,environmental film,221600000,,2017-10-20T00:00:00Z,3.6/10,
http://www.wikidata.org/entity/Q211545,Journey 2: The Mysterious Island,science fiction film,335300000,,,5/10,
http://www.wikidata.org/entity/Q752103,Bean,comedy film,251200000,,,5.3/10,
http://www.wikidata.org/entity/Q17634968,Burnt,comedy film,,,,28%,20000000 USD
http://www.wikidata.org/entity/Q168154,Once Upon a Time in the West,drama film,5434825,5321508,,95%,5000000 USD
http://www.wikidata.org/entity/Q83808444,Everything Everywhere All at Once,comedy drama,97737200,69908189,2022-03-25T00:00:00Z,94/100,25000000 USD
http://www.wikidata.org/entity/Q1340087,Skyline,thriller film,,,,15%,10000000 USD
http://www.wikidata.org/entity/Q866358,The Road to El Dorado,buddy film,76432727,50863742,2000-03-31T00:00:00Z,48%,95000000 USD
http://www.wikidata.org/entity/Q283799,xXx,action film,277400000,,,49%,120000000 USD
http://www.wikidata.org/entity/Q332497,Absolute Power,political thriller film,,,,5.7/10,50000000 USD
http://www.wikidata.org/entity/Q484442,Spider-Man,drama film,825025036,407022860,2002-05-03T00:00:00Z,7.6/10,139000000 USD
http://www.wikidata.org/entity/Q170564,Terminator 2: Judgment Day,action film,516950043,205881154,1991-07-03T00:00:00Z,8.5/10,102000000 USD
http://www.wikidata.org/entity/Q57414487,They Shall Not Grow Old,historical film,,17956913,2019-02-01T00:00:00Z,8.7/10,
http://www.wikidata.org/entity/Q18407,La dolce vita,drama film,,19500000,1961-04-19T00:00:00Z,9.1/10,
http://www.wikidata.org/entity/Q21098696,El libro de henry,drama film,,,,4.1/10,10000000 USD
http://www.wikidata.org/entity/Q114819,Dune,action film,,,,5.9/10,
http://www.wikidata.org/entity/Q42047,Goodfellas,biographical film,47036784,46909721,1990-09-19T00:00:00Z,9/10,25000000 USD
http://www.wikidata.org/entity/Q27338,The People Under the Stairs,comedy horror,,,,6.0,6000000 USD
http://www.wikidata.org/entity/Q166262,Batman Begins,action film,373672993,,2005-06-15T00:00:00Z,84%,150000000 USD
http://www.wikidata.org/entity/Q383844,Rollerball,science fiction film,25852764,18990798,2002-02-08T00:00:00Z,2.8/10,70000000 USD
http://www.wikidata.org/entity/Q263583,House on Haunted Hill,ghost film,,2500000,1959-02-17T00:00:00Z,88%,200000 USD
http://www.wikidata.org/entity/Q536560,Lolita,film based on a novel,9254631,9250000,1962-06-13T00:00:00Z,7.8/10,2000000 USD
http://www.wikidata.org/entity/Q2073955,The Tall Man,crime film,,,,5.3/10,18200000 USD
http://www.wikidata.org/entity/Q1306890,"It's a Mad, Mad, Mad, Mad World",treasure hunt film,,,,70%,9400000 USD
http://www.wikidata.org/entity/Q798776,The Sitter,comedy film,,,,22%,25000000 USD
http://www.wikidata.org/entity/Q663014,Dr. Dolittle,fantasy film,294500000,,,42%,
http://www.wikidata.org/entity/Q492908,Seolgungnyeolcha,thriller film,,,,94%,39200000 USD
http://www.wikidata.org/entity/Q638386,Flightplan,drama film,223387299,,2005-10-21T00:00:00Z,37%,55000000 USD
http://www.wikidata.org/entity/Q267721,Grease,romantic comedy,,,,7/10,6000000 USD
http://www.wikidata.org/entity/Q219170,Day of the Dead,action film,34004262,5804262,1985-07-03T00:00:00Z,7/10,3500000 USD
http://www.wikidata.org/entity/Q2909183,Before Midnight,romance film,23245195,8114627,2013-06-14T00:00:00Z,8.7/10,3000000 USD
http://www.wikidata.org/entity/Q255342,Rush Hour,martial arts film,244400000,,1998-09-18T00:00:00Z,61%,33000000 USD~~~35000000 USD
http://www.wikidata.org/entity/Q1888170,"The Beast from 20,000 Fathoms",science fiction film,5000000,,1953-06-13T00:00:00Z,6.6/10,200000 USD
http://www.wikidata.org/entity/Q1888170,"The Beast from 20,000 Fathoms",science fiction film,5000000,,1953-06-13T00:00:00Z,95%,200000 USD
http://www.wikidata.org/entity/Q431252,Jackie Brown,crime film,,,,87%,12000000 USD
http://www.wikidata.org/entity/Q19614711,Independence Day: Resurgence,action film,,,2016-06-24T00:00:00Z,4.4/10,165000000 USD
http://www.wikidata.org/entity/Q813057,Beastly,fantasy film,,,2011-03-04T00:00:00Z,3.7/10,17000000 USD
http://www.wikidata.org/entity/Q556967,Chaplin,drama film,,,,60%,31000000 USD
http://www.wikidata.org/entity/Q164813,Das Parfum – Die Geschichte eines Mörders,thriller film,,,,59%,60000000 USD
http://www.wikidata.org/entity/Q20026847,Hell or High Water,heist film,,,,96%,12000000 USD
http://www.wikidata.org/entity/Q26698156,The Shape of Water,fantasy film,,,,8.4/10,19500001 USD
http://www.wikidata.org/entity/Q1460779,Repo Men,dystopian film,18409891,13794835,2010-03-19T00:00:00Z,22%,32000000 USD
http://www.wikidata.org/entity/Q15916752,Night at the Museum: Secret of the Tomb,fantasy film,363204635,113746621,2014-12-19T00:00:00Z,47%,127000000 USD
http://www.wikidata.org/entity/Q18389586,The Dressmaker,drama film,,,2016-09-23T00:00:00Z,5.9/10,17000000 AUD
http://www.wikidata.org/entity/Q221345,Batman Forever,superhero film,336567158,,1995-06-16T00:00:00Z,39%,100000000 USD
http://www.wikidata.org/entity/Q263583,House on Haunted Hill,ghost film,,2500000,1959-02-17T00:00:00Z,7.1/10,200000 USD
http://www.wikidata.org/entity/Q778001,Unthinkable,political thriller film,,,,,15000000 USD
http://www.wikidata.org/entity/Q83808444,Everything Everywhere All at Once,comedy drama,97737200,69908189,2022-03-25T00:00:00Z,94%,25000000 USD
http://www.wikidata.org/entity/Q1132535,Little Big Man,historical film,,,,7.9/10,15000000 USD
http://www.wikidata.org/entity/Q27964442,"Everything, Everything",romance film,,,2017-05-19T00:00:00Z,45%,10000000 USD
http://www.wikidata.org/entity/Q170564,Terminator 2: Judgment Day,action film,516950043,205881154,1991-07-03T00:00:00Z,92%,102000000 USD
http://www.wikidata.org/entity/Q947355,Untraceable,horror film,,,,4.3/10,35000000 USD
http://www.wikidata.org/entity/Q260509,Submarine,drama film,4581937,467602,2011-06-03T00:00:00Z,88%,1500000 USD
http://www.wikidata.org/entity/Q1047663,Stakeout,action film,,,1987-08-05T00:00:00Z,6.9/10,
http://www.wikidata.org/entity/Q748205,This Is England,crime film,,,2007-07-25T00:00:00Z,93%,
http://www.wikidata.org/entity/Q1500141,Land of the Dead,zombie film,47074133,20700082,2005-06-24T00:00:00Z,74%,15000000 USD
http://www.wikidata.org/entity/Q164813,Das Parfum – Die Geschichte eines Mörders,film based on a novel,,,,6.2/10,60000000 USD
http://www.wikidata.org/entity/Q1392442,Clear and Present Danger,action film,215887717,,,6.9/10,62000000 USD
http://www.wikidata.org/entity/Q23058779,Why Him?,Christmas film,,,,39%,38000000 USD
http://www.wikidata.org/entity/Q28196,World War Z,techno-thriller,540007876,202807711,2013-06-21T00:00:00Z,66,190000000 USD
http://www.wikidata.org/entity/Q22350767,Jackie,biographical film,,,,87%,9000000 USD
http://www.wikidata.org/entity/Q895137,Bounce,romance film,,,,53%,35000000 USD
http://www.wikidata.org/entity/Q822057,Primal Fear,neo-noir,102616183,56116183,1996-04-03T00:00:00Z,76%,30000000 USD
http://www.wikidata.org/entity/Q2517672,And Then There Were None,film based on a novel,,1000000,1945-10-31T00:00:00Z,100%,1000000 USD
http://www.wikidata.org/entity/Q1753804,Into the Night,crime film,,,,4.6/10,
http://www.wikidata.org/entity/Q201924,The Aviator,drama film,,,,86%,110000000 USD
http://www.wikidata.org/entity/Q1385502,A Man Apart,drama film,,,,4/10,36000000 USD
http://www.wikidata.org/entity/Q748205,This Is England,drama film,,,2007-07-25T00:00:00Z,7.7/10,
http://www.wikidata.org/entity/Q327604,The Evil Dead,splatter film,,,,8/10,350000 USD~~~375000 USD
http://www.wikidata.org/entity/Q162225,Fallen,supernatural film,,,,40%,46000000 USD
http://www.wikidata.org/entity/Q107325,Bram Stoker's Dracula,film based on a novel,215862692,,,6.7/10,
http://www.wikidata.org/entity/Q1168696,Pumpkinhead,horror film,,,,5.7/10,3500000 USD
http://www.wikidata.org/entity/Q493807,Angel Heart,horror film,,17185632,1987-03-06T00:00:00Z,7.2/10,18000000 USD
http://www.wikidata.org/entity/Q18389586,The Dressmaker,comedy drama,,,2016-09-23T00:00:00Z,58%,17000000 AUD
http://www.wikidata.org/entity/Q2060077,Walk Hard: The Dewey Cox Story,musical film,20576198,18317151,2007-12-21T00:00:00Z,74%,35000000 USD
http://www.wikidata.org/entity/Q756920,Kelly's Heroes,war film,,5200000,1970-06-23T00:00:00Z,78%,4000000 USD
http://www.wikidata.org/entity/Q963713,Say Anything...,coming-of-age fiction,21515196,20781385,1989-04-14T00:00:00Z,98%,16000000 USD
http://www.wikidata.org/entity/Q826840,Wild Hogs,action film,253600000,,,14%,
http://www.wikidata.org/entity/Q390063,Fantastic Four: Rise of the Silver Surfer,action film,289000000,,,37%,
http://www.wikidata.org/entity/Q19614711,Independence Day: Resurgence,disaster film,,,2016-06-24T00:00:00Z,4.4/10,165000000 USD
http://www.wikidata.org/entity/Q1353408,墮落天使,drama film,,163145,1998-01-30T00:00:00Z,95%,
http://www.wikidata.org/entity/Q720724,Babe,comedy film,254100000,,,8.3/10,
http://www.wikidata.org/entity/Q752103,Bean,comedy film,251200000,,,44%,
http://www.wikidata.org/entity/Q28863792,12 Strong,drama film,71118378,45819713,2018-01-19T00:00:00Z,5.5/10,35000000 USD
http://www.wikidata.org/entity/Q28863792,12 Strong,drama film,71118378,45819713,2018-01-19T00:00:00Z,50%,35000000 USD
http://www.wikidata.org/entity/Q146673,Basic Instinct,drama film,,,,57%,49000000 USD
http://www.wikidata.org/entity/Q603162,Paper Moon,film based on a novel,,30933743,1973-05-09T00:00:00Z,93%,2500000 USD
http://www.wikidata.org/entity/Q208263,The Green Mile,prison film,286801374,,,6.8/10,60000000 USD
http://www.wikidata.org/entity/Q3072241,Filth,comedy drama,,,,6.2/10,
http://www.wikidata.org/entity/Q910887,Magic,drama film,,23800000,1978-11-08T00:00:00Z,6.8/10,7000000 USD
http://www.wikidata.org/entity/Q1132535,Little Big Man,drama film,,,,96%,15000000 USD
http://www.wikidata.org/entity/Q2530218,20 centímetros,LGBT-related film,,,,5.9/10,
http://www.wikidata.org/entity/Q163549,Zwartboek,thriller film,,,,7.1/10,21000000 USD
http://www.wikidata.org/entity/Q15079318,The Theory of Everything,romance film,,,,7.3/10,15000000 USD
http://www.wikidata.org/entity/Q327713,Men in Black 3,action film,624026776,179020854,2012-05-25T00:00:00Z,68%,225000000 USD
http://www.wikidata.org/entity/Q648977,The Cider House Rules,drama film,,,,71%,24000000 USD
http://www.wikidata.org/entity/Q1392442,Clear and Present Danger,spy film,215887717,,,6.9/10,62000000 USD
http://www.wikidata.org/entity/Q597846,Honey,musical film,,,,4.2/10,18000000 USD
http://www.wikidata.org/entity/Q869719,The Taking of Pelham 123,thriller film,,,,5.5/10,100000000 USD
http://www.wikidata.org/entity/Q200396,Sherlock Holmes,adventure film,524028679,209028679,2009-12-25T00:00:00Z,6.2/10,90000000 USD
http://www.wikidata.org/entity/Q486826,The Man Who Knew Too Much,mystery film,,11333333,1956-06-01T00:00:00Z,87%,1200000 USD
http://www.wikidata.org/entity/Q193835,Good Will Hunting,romance film,225900000,,,96%,10000000 USD
http://www.wikidata.org/entity/Q110876878,Empire of Light,drama film,,,2022-12-09T00:00:00Z,45%,
http://www.wikidata.org/entity/Q650613,Unbreakable,science fiction film,248100000,,,6.3/10,
http://www.wikidata.org/entity/Q558102,Cop Land,crime film,63706632,44862187,1997-08-15T00:00:00Z,6.5/10,15000000 USD
http://www.wikidata.org/entity/Q669628,Sky Captain and the World of Tomorrow,science fiction film,,,,6.8/10,70000000 USD
http://www.wikidata.org/entity/Q1254088,After Earth,action film,243800000,,2013-05-31T00:00:00Z,3.9/10,
http://www.wikidata.org/entity/Q1168696,Pumpkinhead,horror film,,,,65%,3500000 USD
http://www.wikidata.org/entity/Q164813,Das Parfum – Die Geschichte eines Mörders,horror film,,,,59%,60000000 USD
http://www.wikidata.org/entity/Q3512046,Jurassic World,science fiction film,1670400637,652270625,2015-06-12T00:00:00Z,71%,150000000 USD
http://www.wikidata.org/entity/Q105702,Dr. Strangelove,comedy film,9523464,9440000,1964-01-29T00:00:00Z,9.1/10,1800000 USD
http://www.wikidata.org/entity/Q19405,The Ninth Gate,mystery film,,,,43%,38000000 USD
http://www.wikidata.org/entity/Q193570,Sunset Boulevard,flashback film,5000000,,1950-08-10T00:00:00Z,9.3/10,1750000 USD
http://www.wikidata.org/entity/Q180405,Fracture,crime film,,,,71%,10000000 USD
http://www.wikidata.org/entity/Q276778,Gambit,heist film,,,,4.2/10,
http://www.wikidata.org/entity/Q55388281,Missing Link,comedy film,26565710,16649539,2019-04-12T00:00:00Z,7.2/10,102300000 USD
http://www.wikidata.org/entity/Q189600,The Matrix Reloaded,thriller film,739412035,,2003-05-15T00:00:00Z,73%,150000000 USD
http://www.wikidata.org/entity/Q270599,Scream 2,mystery film,,,1997-12-12T00:00:00Z,81%,24000000 USD
http://www.wikidata.org/entity/Q336517,The Abyss,drama film,90000098,,,7.2/10,
http://www.wikidata.org/entity/Q336517,The Abyss,drama film,90000098,,,89%,
http://www.wikidata.org/entity/Q740516,Conan the Destroyer,fantasy film,,31042035,1984-06-29T00:00:00Z,25%,18000000 USD
http://www.wikidata.org/entity/Q740516,Conan the Destroyer,fantasy film,,31042035,1984-06-29T00:00:00Z,4.4/10,18000000 USD
http://www.wikidata.org/entity/Q647316,Orca,disaster film,,,1977-07-22T00:00:00Z,3.5/10,6000000 USD
http://www.wikidata.org/entity/Q210812,The Expendables 2,action film,,,2012-08-17T00:00:00Z,67%,100000000 USD
http://www.wikidata.org/entity/Q471716,Barry Lyndon,war film,,20000000,1975-12-18T00:00:00Z,8.4/10,11000000 USD
http://www.wikidata.org/entity/Q533383,The Room,drama film,,,,23%,6000000 USD
http://www.wikidata.org/entity/Q1137213,Runaway Train,adventure film,,7683620,1986-01-17T00:00:00Z,7.3/10,9000000 USD
http://www.wikidata.org/entity/Q1137213,Runaway Train,adventure film,,7683620,1986-01-17T00:00:00Z,86%,9000000 USD
http://www.wikidata.org/entity/Q63643994,West Side Story,musical film,15095067,10574618,2021-12-10T00:00:00Z,91%,100000000 USD
http://www.wikidata.org/entity/Q51416,Men in Black,buddy cop film,589390539,250690539,1997-07-02T00:00:00Z,91%,90000000 USD
http://www.wikidata.org/entity/Q23058779,Why Him?,Christmas film,,,,5/10,38000000 USD
http://www.wikidata.org/entity/Q278997,Big Fish,film based on a novel,,,,7.1/10,70000000 USD
http://www.wikidata.org/entity/Q2517672,And Then There Were None,film based on a novel,,1000000,1945-10-31T00:00:00Z,8.2/10,1000000 USD
http://www.wikidata.org/entity/Q729788,Hot Fuzz,action film,80743363,23637265,2007-04-20T00:00:00Z,91%,16000000 USD
http://www.wikidata.org/entity/Q160060,The King's Speech,biographical film,423999102,,,8.6/10,
